purchase_time,purchase_date,quantity
2017/5/20 16:24,2017/5/20,14
2017/5/8 17:59,2017/5/8,4
2017/6/1 10:48,2017/6/1,3
2017/6/5 11:46,2017/6/5,13
2017/5/19 14:15,2017/5/19,10
2017/5/26 17:46,2017/5/26,8
2017/5/3 21:22,2017/5/3,10
2017/5/20 17:52,2017/5/20,2
2017/5/31 20:57,2017/5/31,3
2017/5/24 8:58,2017/5/24,11
2017/5/20 13:53,2017/5/20,3
2017/5/2 18:55,2017/5/2,10
2017/5/31 11:08,2017/5/31,12
2017/5/11 0:08,2017/5/11,3
2017/5/27 14:36,2017/5/27,1
2017/5/3 15:14,2017/5/3,7
2017/6/5 19:43,2017/6/5,12
2017/5/14 21:49,2017/5/14,12
2017/5/2 13:41,2017/5/2,8
2017/5/25 18:54,2017/5/25,2
2017/5/5 19:08,2017/5/5,12
2017/6/12 9:08,2017/6/12,11
2017/5/23 16:48,2017/5/23,5
2017/6/12 15:37,2017/6/12,11
2017/5/2 18:52,2017/5/2,2
2017/6/3 22:47,2017/6/3,13
2017/5/13 0:35,2017/5/13,9
2017/6/6 20:47,2017/6/6,11
2017/5/16 18:49,2017/5/16,1
2017/6/8 14:31,2017/6/8,8
2017/6/7 21:56,2017/6/7,13
2017/5/4 9:07,2017/5/4,9
2017/5/24 11:11,2017/5/24,4
2017/5/25 17:46,2017/5/25,11
2017/5/30 10:54,2017/5/30,7
2017/5/22 16:11,2017/5/22,7
2017/5/18 12:30,2017/5/18,7
2017/5/11 13:55,2017/5/11,9
2017/5/28 20:16,2017/5/28,9
2017/6/15 9:49,2017/6/15,3
2017/6/1 23:06,2017/6/1,10
2017/5/23 19:20,2017/5/23,12
2017/6/8 23:58,2017/6/8,14
2017/5/7 16:18,2017/5/7,5
2017/5/29 10:34,2017/5/29,11
2017/6/7 9:00,2017/6/7,1
2017/6/2 14:29,2017/6/2,10
2017/6/5 18:08,2017/6/5,13
2017/5/24 16:10,2017/5/24,13
2017/6/7 14:03,2017/6/7,3
2017/6/9 8:13,2017/6/9,2
2017/5/10 10:21,2017/5/10,12
2017/6/15 22:40,2017/6/15,9
2017/6/5 21:47,2017/6/5,6
2017/6/3 12:22,2017/6/3,10
2017/5/12 9:24,2017/5/12,8
2017/5/12 20:55,2017/5/12,8
2017/5/4 19:36,2017/5/4,7
2017/6/3 19:11,2017/6/3,3
2017/5/19 12:27,2017/5/19,12
2017/5/12 12:19,2017/5/12,8
2017/5/24 16:09,2017/5/24,7
2017/5/18 9:53,2017/5/18,1
2017/6/12 13:20,2017/6/12,9
2017/6/8 20:31,2017/6/8,7
2017/5/28 11:16,2017/5/28,3
2017/6/2 0:10,2017/6/2,2
2017/5/24 14:37,2017/5/24,7
2017/5/25 10:58,2017/5/25,1
2017/6/11 12:52,2017/6/11,6
2017/5/28 15:39,2017/5/28,10
2017/5/8 20:30,2017/5/8,8
2017/5/23 8:52,2017/5/23,10
2017/5/25 18:50,2017/5/25,8
2017/5/25 10:29,2017/5/25,13
2017/5/11 13:02,2017/5/11,11
2017/5/31 13:29,2017/5/31,12
2017/5/19 16:02,2017/5/19,10
2017/5/24 16:08,2017/5/24,10
2017/5/3 17:24,2017/5/3,5
2017/5/25 9:10,2017/5/25,8
2017/6/10 20:30,2017/6/10,14
2017/6/14 14:55,2017/6/14,9
2017/5/6 10:06,2017/5/6,12
2017/5/31 14:46,2017/5/31,2
2017/5/22 10:31,2017/5/22,9
2017/5/6 9:56,2017/5/6,11
2017/6/1 12:05,2017/6/1,1
2017/6/14 14:43,2017/6/14,12
2017/5/26 10:38,2017/5/26,14
2017/6/12 11:47,2017/6/12,9
2017/5/18 13:08,2017/5/18,9
2017/5/11 0:16,2017/5/11,5
2017/5/8 21:26,2017/5/8,12
2017/6/4 21:03,2017/6/4,9
2017/5/16 9:38,2017/5/16,5
2017/6/6 19:09,2017/6/6,9
2017/5/20 15:25,2017/5/20,9
2017/5/26 13:08,2017/5/26,8
2017/5/1 14:18,2017/5/1,14
2017/5/21 15:02,2017/5/21,3
2017/5/12 17:43,2017/5/12,1
2017/5/28 23:36,2017/5/28,6
2017/5/11 0:36,2017/5/11,3
2017/5/21 17:34,2017/5/21,12
2017/6/9 21:19,2017/6/9,3
2017/5/12 18:50,2017/5/12,10
2017/6/5 12:20,2017/6/5,14
2017/5/24 18:51,2017/5/24,1
2017/5/14 10:03,2017/5/14,5
2017/6/15 10:10,2017/6/15,6
2017/6/1 12:56,2017/6/1,11
2017/6/15 13:54,2017/6/15,6
2017/6/13 15:24,2017/6/13,7
2017/5/17 12:49,2017/5/17,4
2017/6/2 11:46,2017/6/2,13
2017/6/3 18:30,2017/6/3,14
2017/5/10 7:27,2017/5/10,7
2017/5/28 22:48,2017/5/28,6
2017/6/5 23:26,2017/6/5,3
2017/6/12 16:31,2017/6/12,3
2017/6/7 20:28,2017/6/7,8
2017/6/11 13:31,2017/6/11,14
2017/5/15 10:21,2017/5/15,12
2017/5/25 0:12,2017/5/25,8
2017/5/3 13:39,2017/5/3,12
2017/5/18 9:21,2017/5/18,1
2017/6/12 17:35,2017/6/12,11
2017/5/4 23:14,2017/5/4,8
2017/6/14 21:46,2017/6/14,5
2017/5/21 11:28,2017/5/21,1
2017/5/21 11:20,2017/5/21,3
2017/5/31 11:38,2017/5/31,9
2017/6/5 15:52,2017/6/5,3
2017/6/1 19:44,2017/6/1,12
2017/5/2 15:00,2017/5/2,12
2017/6/7 14:14,2017/6/7,10
2017/5/2 22:11,2017/5/2,2
2017/5/3 16:06,2017/5/3,1
2017/5/5 14:04,2017/5/5,8
2017/6/14 15:41,2017/6/14,6
2017/5/1 19:04,2017/5/1,11
2017/5/14 11:01,2017/5/14,5
2017/5/3 20:54,2017/5/3,4
2017/5/26 21:43,2017/5/26,13
2017/5/29 13:43,2017/5/29,9
2017/5/4 9:48,2017/5/4,12
2017/5/31 17:36,2017/5/31,7
2017/5/15 20:42,2017/5/15,4
2017/5/21 23:20,2017/5/21,11
2017/5/14 0:32,2017/5/14,1
2017/6/15 13:41,2017/6/15,6
2017/5/2 17:40,2017/5/2,9
2017/5/8 22:50,2017/5/8,12
2017/6/9 13:17,2017/6/9,4
2017/6/10 9:13,2017/6/10,2
2017/6/14 15:27,2017/6/14,12
2017/6/13 19:31,2017/6/13,2
2017/6/6 11:53,2017/6/6,4
2017/5/6 18:23,2017/5/6,13
2017/5/30 21:14,2017/5/30,14
2017/5/1 16:35,2017/5/1,5
2017/5/6 13:20,2017/5/6,5
2017/6/15 20:15,2017/6/15,1
2017/6/2 23:28,2017/6/2,5
2017/5/15 22:02,2017/5/15,13
2017/5/12 13:51,2017/5/12,10
2017/6/15 11:48,2017/6/15,8
2017/5/26 1:12,2017/5/26,2
2017/5/10 20:55,2017/5/10,5
2017/5/12 19:10,2017/5/12,3
2017/5/17 15:46,2017/5/17,8
2017/5/28 15:50,2017/5/28,7
2017/5/31 20:36,2017/5/31,14
2017/5/31 19:20,2017/5/31,5
2017/6/2 19:52,2017/6/2,6
2017/5/8 9:19,2017/5/8,14
2017/5/5 20:49,2017/5/5,8
2017/5/4 14:58,2017/5/4,9
2017/5/7 16:38,2017/5/7,3
2017/5/15 8:22,2017/5/15,13
2017/5/1 18:56,2017/5/1,8
2017/5/3 0:06,2017/5/3,3
2017/5/30 12:05,2017/5/30,13
2017/5/6 16:22,2017/5/6,8
2017/5/24 19:42,2017/5/24,5
2017/6/15 6:59,2017/6/15,10
2017/5/23 13:35,2017/5/23,13
2017/5/14 19:17,2017/5/14,8
2017/6/9 15:12,2017/6/9,6
2017/5/22 22:21,2017/5/22,10
2017/5/21 23:24,2017/5/21,6
2017/6/5 16:00,2017/6/5,6
2017/6/2 18:30,2017/6/2,5
2017/5/29 17:41,2017/5/29,14
2017/6/10 22:07,2017/6/10,3
2017/5/1 13:58,2017/5/1,10
2017/5/29 23:18,2017/5/29,12
2017/6/6 18:08,2017/6/6,11
2017/5/30 21:11,2017/5/30,8
2017/5/18 8:40,2017/5/18,13
2017/5/12 19:53,2017/5/12,8
2017/6/14 9:52,2017/6/14,9
2017/6/13 19:58,2017/6/13,1
2017/6/9 10:23,2017/6/9,1
2017/5/9 14:38,2017/5/9,4
2017/5/22 12:06,2017/5/22,3
2017/5/22 23:38,2017/5/22,1
2017/5/26 23:15,2017/5/26,9
2017/5/28 17:08,2017/5/28,2
2017/5/1 22:55,2017/5/1,6
2017/5/22 15:41,2017/5/22,11
2017/6/14 11:01,2017/6/14,8
2017/6/1 13:52,2017/6/1,12
2017/5/27 11:12,2017/5/27,11
2017/5/24 21:43,2017/5/24,8
2017/5/26 0:47,2017/5/26,9
2017/5/30 13:09,2017/5/30,14
2017/5/31 0:52,2017/5/31,6
2017/5/15 21:08,2017/5/15,8
2017/5/31 8:57,2017/5/31,10
2017/5/31 10:53,2017/5/31,12
2017/5/19 17:59,2017/5/19,1
2017/5/14 21:11,2017/5/14,13
2017/6/10 22:46,2017/6/10,3
2017/5/29 21:09,2017/5/29,8
2017/5/3 13:59,2017/5/3,14
2017/5/4 8:38,2017/5/4,3
2017/5/14 18:13,2017/5/14,4
2017/5/9 20:50,2017/5/9,7
2017/5/29 14:32,2017/5/29,3
2017/6/12 18:39,2017/6/12,1
2017/6/13 18:45,2017/6/13,8
2017/5/21 10:55,2017/5/21,6
2017/5/5 20:25,2017/5/5,8
2017/5/19 10:56,2017/5/19,3
2017/5/24 9:04,2017/5/24,3
2017/5/22 12:40,2017/5/22,8
2017/5/11 15:40,2017/5/11,2
2017/5/22 17:47,2017/5/22,11
2017/6/12 10:29,2017/6/12,12
2017/5/28 18:59,2017/5/28,12
2017/5/24 14:17,2017/5/24,13
2017/6/8 20:25,2017/6/8,8
2017/6/7 17:52,2017/6/7,2
2017/5/14 17:19,2017/5/14,11
2017/6/7 21:44,2017/6/7,12
2017/5/11 19:51,2017/5/11,3
2017/5/3 10:26,2017/5/3,7
2017/6/10 12:37,2017/6/10,5
2017/6/8 6:46,2017/6/8,2
2017/5/2 16:21,2017/5/2,4
2017/6/14 22:04,2017/6/14,13
2017/6/14 19:39,2017/6/14,14
2017/5/3 10:25,2017/5/3,12
2017/5/1 10:30,2017/5/1,12
2017/5/13 11:58,2017/5/13,12
2017/5/9 22:58,2017/5/9,1
2017/5/25 10:32,2017/5/25,5
2017/6/4 15:30,2017/6/4,4
2017/6/2 8:30,2017/6/2,5
2017/5/4 20:33,2017/5/4,13
2017/5/24 11:02,2017/5/24,9
2017/5/21 8:01,2017/5/21,13
2017/6/7 20:11,2017/6/7,2
2017/5/31 17:28,2017/5/31,6
2017/5/13 17:29,2017/5/13,12
2017/5/2 13:43,2017/5/2,10
2017/6/13 2:43,2017/6/13,11
2017/6/2 0:35,2017/6/2,7
2017/5/8 12:26,2017/5/8,14
2017/6/15 22:53,2017/6/15,8
2017/5/14 18:33,2017/5/14,2
2017/5/17 21:45,2017/5/17,2
2017/6/12 17:43,2017/6/12,3
2017/6/5 18:44,2017/6/5,7
2017/6/15 18:57,2017/6/15,4
2017/5/28 15:50,2017/5/28,12
2017/5/7 10:16,2017/5/7,9
2017/6/11 18:08,2017/6/11,10
2017/5/1 20:08,2017/5/1,10
2017/6/8 20:23,2017/6/8,5
2017/6/4 14:44,2017/6/4,8
2017/5/22 12:19,2017/5/22,3
2017/5/12 5:28,2017/5/12,10
2017/6/10 19:31,2017/6/10,12
2017/5/9 21:42,2017/5/9,12
2017/5/4 21:39,2017/5/4,2
2017/5/24 17:19,2017/5/24,13
2017/6/9 18:30,2017/6/9,12
2017/5/16 14:59,2017/5/16,5
2017/5/28 20:55,2017/5/28,14
2017/5/28 10:52,2017/5/28,8
2017/5/12 11:38,2017/5/12,13
2017/6/2 15:53,2017/6/2,9
2017/6/9 9:55,2017/6/9,5
2017/5/25 8:48,2017/5/25,11
2017/5/31 22:14,2017/5/31,14
2017/5/6 17:35,2017/5/6,4
2017/6/14 10:18,2017/6/14,9
2017/5/2 1:58,2017/5/2,12
2017/5/8 10:35,2017/5/8,3
2017/5/2 16:29,2017/5/2,12
2017/5/16 13:39,2017/5/16,8
2017/5/22 13:47,2017/5/22,9
2017/5/3 10:21,2017/5/3,4
2017/5/14 18:07,2017/5/14,12
2017/5/15 9:00,2017/5/15,2
2017/5/24 18:39,2017/5/24,13
2017/6/4 23:24,2017/6/4,12
2017/5/17 9:30,2017/5/17,5
2017/5/17 18:26,2017/5/17,10
2017/5/18 17:35,2017/5/18,1
2017/5/3 17:12,2017/5/3,9
2017/5/30 23:18,2017/5/30,5
2017/6/15 19:00,2017/6/15,8
2017/6/14 14:01,2017/6/14,9
2017/6/5 16:27,2017/6/5,8
2017/6/8 11:09,2017/6/8,2
2017/6/11 1:32,2017/6/11,1
2017/5/26 12:16,2017/5/26,11
2017/5/21 17:43,2017/5/21,1
2017/5/27 23:35,2017/5/27,9
2017/5/15 11:37,2017/5/15,10
2017/5/10 7:45,2017/5/10,13
2017/5/30 11:00,2017/5/30,7
2017/5/18 11:17,2017/5/18,3
2017/5/16 15:36,2017/5/16,4
2017/5/26 17:19,2017/5/26,1
2017/6/4 14:38,2017/6/4,10
2017/5/16 20:39,2017/5/16,3
2017/6/10 13:01,2017/6/10,9
2017/5/18 18:38,2017/5/18,1
2017/5/29 15:47,2017/5/29,12
2017/5/15 21:22,2017/5/15,2
2017/6/5 22:20,2017/6/5,1
2017/5/25 12:57,2017/5/25,4
2017/5/30 15:55,2017/5/30,11
2017/5/1 21:09,2017/5/1,9
2017/5/2 21:55,2017/5/2,12
2017/5/14 6:20,2017/5/14,1
2017/6/14 1:15,2017/6/14,2
2017/5/9 17:11,2017/5/9,5
2017/5/22 17:31,2017/5/22,8
2017/5/7 22:23,2017/5/7,3
2017/5/12 22:42,2017/5/12,3
2017/5/17 19:59,2017/5/17,10
2017/6/9 22:49,2017/6/9,12
2017/5/11 14:12,2017/5/11,13
2017/5/15 13:43,2017/5/15,1
2017/5/13 15:06,2017/5/13,12
2017/5/13 9:10,2017/5/13,7
2017/5/8 17:34,2017/5/8,9
2017/5/27 11:59,2017/5/27,12
2017/6/4 21:33,2017/6/4,8
2017/6/15 14:11,2017/6/15,10
2017/5/24 11:54,2017/5/24,9
2017/6/1 0:13,2017/6/1,14
2017/6/4 1:12,2017/6/4,1
2017/6/4 20:07,2017/6/4,6
2017/5/24 13:17,2017/5/24,1
2017/6/11 22:05,2017/6/11,2
2017/5/5 18:46,2017/5/5,5
2017/5/19 16:02,2017/5/19,7
2017/5/29 15:06,2017/5/29,5
2017/6/7 21:33,2017/6/7,8
2017/5/27 17:48,2017/5/27,12
2017/5/20 11:04,2017/5/20,6
2017/5/2 1:28,2017/5/2,13
2017/6/13 14:34,2017/6/13,8
2017/5/23 13:53,2017/5/23,10
2017/5/25 0:00,2017/5/25,4
2017/5/7 17:52,2017/5/7,11
2017/5/10 16:06,2017/5/10,5
2017/5/24 20:38,2017/5/24,11
2017/5/27 9:09,2017/5/27,7
2017/5/31 15:13,2017/5/31,7
2017/6/13 12:19,2017/6/13,8
2017/5/19 16:14,2017/5/19,5
2017/5/31 10:24,2017/5/31,2
2017/5/2 17:07,2017/5/2,6
2017/6/3 18:08,2017/6/3,5
2017/5/17 18:03,2017/5/17,9
2017/5/10 9:47,2017/5/10,9
2017/6/9 11:51,2017/6/9,1
2017/5/18 11:36,2017/5/18,1
2017/5/30 3:02,2017/5/30,5
2017/5/7 16:23,2017/5/7,12
2017/5/18 4:17,2017/5/18,14
2017/5/9 17:35,2017/5/9,6
2017/5/29 13:23,2017/5/29,7
2017/6/5 10:45,2017/6/5,5
2017/6/13 16:41,2017/6/13,13
2017/5/4 23:14,2017/5/4,5
2017/5/17 16:39,2017/5/17,1
2017/5/7 11:19,2017/5/7,2
2017/5/17 12:11,2017/5/17,5
2017/5/15 10:58,2017/5/15,8
2017/5/5 13:18,2017/5/5,12
2017/6/9 22:49,2017/6/9,12
2017/5/31 19:07,2017/5/31,5
2017/5/29 20:21,2017/5/29,7
2017/5/29 10:18,2017/5/29,1
2017/6/8 20:20,2017/6/8,14
2017/5/9 8:20,2017/5/9,2
2017/5/16 7:21,2017/5/16,3
2017/5/16 22:51,2017/5/16,2
2017/5/25 7:14,2017/5/25,7
2017/5/18 10:56,2017/5/18,11
2017/5/29 19:16,2017/5/29,6
2017/5/11 16:20,2017/5/11,8
2017/5/15 23:34,2017/5/15,4
2017/5/10 14:08,2017/5/10,9
2017/6/6 10:56,2017/6/6,12
2017/6/14 9:32,2017/6/14,11
2017/5/21 13:07,2017/5/21,12
2017/6/6 12:23,2017/6/6,11
2017/6/2 21:39,2017/6/2,12
2017/5/15 15:13,2017/5/15,6
2017/5/2 10:20,2017/5/2,6
2017/5/8 23:25,2017/5/8,11
2017/5/12 8:02,2017/5/12,14
2017/5/23 22:30,2017/5/23,10
2017/6/11 5:05,2017/6/11,8
2017/6/6 18:59,2017/6/6,2
2017/5/16 0:08,2017/5/16,1
2017/5/11 13:17,2017/5/11,4
2017/5/15 23:06,2017/5/15,2
2017/6/11 15:49,2017/6/11,4
2017/5/1 18:22,2017/5/1,7
2017/6/11 8:30,2017/6/11,12
2017/6/13 11:08,2017/6/13,9
2017/5/22 11:21,2017/5/22,7
2017/6/8 21:06,2017/6/8,12
2017/5/21 19:53,2017/5/21,3
2017/5/25 13:18,2017/5/25,11
2017/5/10 21:51,2017/5/10,12
2017/5/19 15:48,2017/5/19,5
2017/5/8 17:26,2017/5/8,11
2017/6/7 7:58,2017/6/7,11
2017/6/1 10:48,2017/6/1,3
2017/5/4 13:48,2017/5/4,4
2017/6/2 17:12,2017/6/2,9
2017/6/14 14:43,2017/6/14,12
2017/5/7 13:05,2017/5/7,8
2017/5/19 20:55,2017/5/19,3
2017/6/8 8:27,2017/6/8,6
2017/5/30 11:47,2017/5/30,2
2017/5/19 12:49,2017/5/19,12
2017/6/12 18:34,2017/6/12,10
2017/5/26 16:13,2017/5/26,3
2017/6/11 21:00,2017/6/11,11
2017/6/12 15:13,2017/6/12,13
2017/6/13 9:44,2017/6/13,12
2017/6/14 9:44,2017/6/14,11
2017/5/11 13:46,2017/5/11,4
2017/5/9 20:30,2017/5/9,13
2017/6/6 15:53,2017/6/6,12
2017/5/15 21:29,2017/5/15,11
2017/5/1 14:02,2017/5/1,10
2017/6/12 8:57,2017/6/12,7
2017/5/23 12:14,2017/5/23,5
2017/6/14 8:37,2017/6/14,4
2017/5/17 11:36,2017/5/17,4
2017/5/8 13:12,2017/5/8,10
2017/6/14 15:47,2017/6/14,6
2017/5/10 18:58,2017/5/10,9
2017/6/12 17:05,2017/6/12,3
2017/5/5 20:00,2017/5/5,6
2017/5/22 15:14,2017/5/22,4
2017/5/15 0:31,2017/5/15,1
2017/6/13 18:31,2017/6/13,11
2017/5/28 8:42,2017/5/28,1
2017/5/31 13:23,2017/5/31,4
2017/5/6 20:11,2017/5/6,5
2017/6/11 21:16,2017/6/11,14
2017/5/31 22:48,2017/5/31,1
2017/5/21 18:11,2017/5/21,8
2017/5/16 22:42,2017/5/16,3
2017/6/11 13:21,2017/6/11,8
2017/5/21 18:49,2017/5/21,6
2017/5/24 20:08,2017/5/24,8
2017/6/5 19:22,2017/6/5,9
2017/6/4 6:51,2017/6/4,2
2017/6/13 12:32,2017/6/13,8
2017/5/23 17:54,2017/5/23,6
2017/5/12 8:47,2017/5/12,8
2017/5/25 2:07,2017/5/25,2
2017/5/11 8:38,2017/5/11,4
2017/5/16 23:52,2017/5/16,4
2017/6/9 19:13,2017/6/9,10
2017/6/13 20:02,2017/6/13,9
2017/6/11 13:38,2017/6/11,14
2017/5/17 11:27,2017/5/17,13
2017/5/2 13:39,2017/5/2,9
2017/5/26 20:06,2017/5/26,9
2017/5/5 21:35,2017/5/5,8
2017/5/22 14:38,2017/5/22,4
2017/5/16 22:17,2017/5/16,1
2017/5/16 10:42,2017/5/16,3
2017/6/15 21:46,2017/6/15,5
2017/5/6 20:11,2017/5/6,9
2017/6/13 0:03,2017/6/13,10
2017/6/7 16:32,2017/6/7,5
2017/5/19 15:41,2017/5/19,10
2017/5/10 19:40,2017/5/10,3
2017/5/15 22:01,2017/5/15,6
2017/5/22 9:06,2017/5/22,8
2017/6/12 11:43,2017/6/12,11
2017/6/3 23:32,2017/6/3,7
2017/6/1 8:51,2017/6/1,6
2017/6/6 22:24,2017/6/6,10
2017/5/7 20:47,2017/5/7,1
2017/5/9 11:30,2017/5/9,1
2017/5/10 21:15,2017/5/10,5
2017/6/15 17:34,2017/6/15,1
2017/5/21 21:22,2017/5/21,6
2017/5/15 17:06,2017/5/15,3
2017/5/17 16:00,2017/5/17,11
2017/5/21 15:57,2017/5/21,4
2017/6/2 13:51,2017/6/2,1
2017/5/31 22:18,2017/5/31,1
2017/5/22 19:46,2017/5/22,13
2017/5/27 19:51,2017/5/27,11
2017/6/11 20:03,2017/6/11,7
2017/6/5 11:19,2017/6/5,6
2017/6/8 16:55,2017/6/8,2
2017/5/19 13:35,2017/5/19,5
2017/5/14 15:56,2017/5/14,4
2017/5/7 21:49,2017/5/7,11
2017/5/31 9:45,2017/5/31,11
2017/6/13 11:34,2017/6/13,3
2017/5/12 13:06,2017/5/12,2
2017/6/10 16:37,2017/6/10,14
2017/6/8 18:45,2017/6/8,13
2017/5/14 11:48,2017/5/14,6
2017/5/28 12:14,2017/5/28,11
2017/6/6 14:21,2017/6/6,9
2017/5/27 19:48,2017/5/27,6
2017/6/15 21:27,2017/6/15,2
2017/6/7 22:43,2017/6/7,10
2017/6/14 14:38,2017/6/14,12
2017/5/1 21:16,2017/5/1,4
2017/5/24 18:41,2017/5/24,2
2017/6/1 16:05,2017/6/1,11
2017/6/7 19:32,2017/6/7,12
2017/5/23 0:18,2017/5/23,10
2017/5/21 17:42,2017/5/21,10
2017/5/19 8:01,2017/5/19,10
2017/6/2 17:17,2017/6/2,13
2017/5/28 14:44,2017/5/28,1
2017/6/8 19:54,2017/6/8,13
2017/5/16 20:38,2017/5/16,8
2017/6/14 9:39,2017/6/14,3
2017/6/1 22:05,2017/6/1,14
2017/5/11 13:32,2017/5/11,3
2017/5/15 9:48,2017/5/15,10
2017/6/3 22:32,2017/6/3,11
2017/5/24 11:22,2017/5/24,10
2017/5/23 8:58,2017/5/23,7
2017/5/19 9:30,2017/5/19,12
2017/5/6 19:58,2017/5/6,13
2017/5/18 15:32,2017/5/18,14
2017/5/2 6:47,2017/5/2,7
2017/5/21 23:14,2017/5/21,12
2017/6/3 14:47,2017/6/3,14
2017/5/11 5:57,2017/5/11,3
2017/6/5 16:05,2017/6/5,7
2017/5/29 7:52,2017/5/29,6
2017/5/12 19:05,2017/5/12,12
2017/5/2 7:26,2017/5/2,13
2017/6/9 16:15,2017/6/9,9
2017/5/25 22:17,2017/5/25,1
2017/5/19 9:39,2017/5/19,8
2017/5/3 8:28,2017/5/3,13
2017/5/17 15:33,2017/5/17,3
2017/6/2 18:41,2017/6/2,9
2017/5/30 12:28,2017/5/30,12
2017/5/16 19:29,2017/5/16,12
2017/6/14 10:21,2017/6/14,9
2017/5/29 15:22,2017/5/29,11
2017/5/16 7:31,2017/5/16,5
2017/5/26 19:18,2017/5/26,13
2017/5/20 1:57,2017/5/20,4
2017/5/21 11:53,2017/5/21,13
2017/6/5 19:43,2017/6/5,2
2017/5/6 16:14,2017/5/6,1
2017/6/1 18:11,2017/6/1,1
2017/6/11 12:13,2017/6/11,1
2017/5/22 19:19,2017/5/22,13
2017/5/8 17:24,2017/5/8,13
2017/6/15 10:04,2017/6/15,11
2017/5/16 16:14,2017/5/16,5
2017/5/9 10:56,2017/5/9,4
2017/5/22 8:38,2017/5/22,2
2017/5/28 18:47,2017/5/28,3
2017/6/9 22:50,2017/6/9,5
2017/5/24 14:12,2017/5/24,1
2017/5/2 19:46,2017/5/2,11
2017/6/3 21:20,2017/6/3,1
2017/5/19 0:35,2017/5/19,14
2017/5/18 15:14,2017/5/18,7
2017/6/15 21:01,2017/6/15,7
2017/6/7 22:27,2017/6/7,6
2017/5/13 15:44,2017/5/13,1
2017/5/29 20:39,2017/5/29,6
2017/5/25 20:02,2017/5/25,8
2017/5/30 22:08,2017/5/30,11
2017/6/12 20:35,2017/6/12,9
2017/5/10 0:19,2017/5/10,8
2017/5/1 14:00,2017/5/1,1
2017/5/19 7:31,2017/5/19,6
2017/6/11 23:09,2017/6/11,13
2017/6/6 9:16,2017/6/6,3
2017/5/24 12:42,2017/5/24,12
2017/6/7 21:10,2017/6/7,14
2017/6/15 15:25,2017/6/15,9
2017/6/2 21:52,2017/6/2,10
2017/6/11 16:37,2017/6/11,5
2017/6/7 10:33,2017/6/7,10
2017/5/11 9:45,2017/5/11,1
2017/5/14 22:46,2017/5/14,5
2017/5/7 22:27,2017/5/7,5
2017/6/12 16:40,2017/6/12,7
2017/5/3 13:36,2017/5/3,8
2017/5/23 8:23,2017/5/23,12
2017/5/30 20:29,2017/5/30,13
2017/5/10 15:42,2017/5/10,10
2017/5/29 19:02,2017/5/29,5
2017/6/10 6:16,2017/6/10,8
2017/5/25 0:33,2017/5/25,2
2017/6/3 12:37,2017/6/3,4
2017/5/8 0:45,2017/5/8,6
2017/5/8 20:58,2017/5/8,12
2017/5/2 23:26,2017/5/2,1
2017/5/11 13:56,2017/5/11,7
2017/6/14 22:09,2017/6/14,2
2017/6/15 16:48,2017/6/15,7
2017/6/8 17:35,2017/6/8,5
2017/5/11 18:33,2017/5/11,8
2017/5/29 20:57,2017/5/29,2
2017/5/6 13:36,2017/5/6,1
2017/6/14 22:20,2017/6/14,14
2017/5/5 13:34,2017/5/5,5
2017/5/24 10:12,2017/5/24,5
2017/5/27 23:26,2017/5/27,6
2017/6/2 22:47,2017/6/2,10
2017/5/31 21:53,2017/5/31,1
2017/5/26 9:32,2017/5/26,5
2017/6/13 19:49,2017/6/13,13
2017/6/2 9:17,2017/6/2,9
2017/5/21 23:43,2017/5/21,13
2017/5/11 0:24,2017/5/11,4
2017/5/24 23:04,2017/5/24,2
2017/5/31 22:39,2017/5/31,13
2017/5/14 17:06,2017/5/14,5
2017/5/1 18:25,2017/5/1,13
2017/6/7 23:33,2017/6/7,8
2017/5/10 19:21,2017/5/10,4
2017/5/22 21:06,2017/5/22,8
2017/5/29 20:47,2017/5/29,2
2017/5/20 11:33,2017/5/20,13
2017/5/11 18:30,2017/5/11,11
2017/5/2 1:48,2017/5/2,2
2017/5/18 21:53,2017/5/18,4
2017/6/8 17:11,2017/6/8,8
2017/6/1 2:12,2017/6/1,5
2017/5/23 16:12,2017/5/23,6
2017/5/10 13:20,2017/5/10,14
2017/6/4 9:19,2017/6/4,9
2017/5/23 11:58,2017/5/23,11
2017/5/7 10:16,2017/5/7,13
2017/5/10 22:45,2017/5/10,11
2017/5/30 15:48,2017/5/30,7
2017/5/17 18:52,2017/5/17,12
2017/6/8 19:43,2017/6/8,7
2017/5/13 20:06,2017/5/13,3
2017/5/12 16:32,2017/5/12,7
2017/5/18 16:12,2017/5/18,7
2017/5/9 22:33,2017/5/9,5
2017/5/29 13:53,2017/5/29,9
2017/5/27 9:56,2017/5/27,9
2017/5/11 17:25,2017/5/11,4
2017/5/25 12:11,2017/5/25,8
2017/5/10 23:11,2017/5/10,11
2017/5/4 16:50,2017/5/4,5
2017/5/19 17:40,2017/5/19,2
2017/5/15 16:32,2017/5/15,6
2017/5/25 16:38,2017/5/25,3
2017/6/15 21:08,2017/6/15,6
2017/5/3 10:49,2017/5/3,13
2017/6/9 22:48,2017/6/9,9
2017/6/8 13:24,2017/6/8,12
2017/5/10 13:25,2017/5/10,3
2017/6/12 10:17,2017/6/12,5
2017/5/27 15:33,2017/5/27,5
2017/5/16 17:33,2017/5/16,1
2017/5/2 22:12,2017/5/2,12
2017/5/14 22:27,2017/5/14,8
